# z_mid, z_binned_prob, zm_detections
2.504507844385348014e-02 4.496408277316466529e-01 2.000000000000000000e+00
3.651574685385352431e-02 3.237520389049257652e-01 3.000000000000000000e+00
4.798641526385356848e-02 2.535892453301037963e-01 4.000000000000000000e+00
5.945708367385361959e-02 4.182211217356118782e-01 1.000000000000000000e+01
7.092775208385367069e-02 2.379524303162293686e-01 8.000000000000000000e+00
8.239842049385370792e-02 1.114978824397037521e-01 5.000000000000000000e+00
9.386908890385375903e-02 8.691925635776716341e-02 5.000000000000000000e+00
1.053397573138538101e-01 5.586143740345830833e-02 4.000000000000000000e+00
1.168104257238538612e-01 3.447040422067813165e-02 3.000000000000000000e+00
1.282810941338539124e-01 9.638954178294328878e-03 1.000000000000000000e+00
1.397517625438539635e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.512224309538540146e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.626930993638540379e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.741637677738540890e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.856344361838541401e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.971051045938541912e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.085757730038542423e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.200464414138542935e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.315171098238543446e-01 0.000000000000000000e+00 0.000000000000000000e+00
