# z_mid, z_binned_prob, zm_detections
2.466929387791376438e-02 6.351793226935709136e-01 2.200000000000000000e+01
5.755091441403094310e-02 7.384504443731536583e-01 1.210000000000000000e+02
9.043253495014812182e-02 5.103588002814164470e-01 1.970000000000000000e+02
1.233141554862653005e-01 3.716940569265007599e-01 2.570000000000000000e+02
1.561957760223824931e-01 2.390772367387681008e-01 2.560000000000000000e+02
1.890773965584996441e-01 1.458667741819237584e-01 2.210000000000000000e+02
2.219590170946168506e-01 7.490981905587336398e-02 1.510000000000000000e+02
2.548406376307340016e-01 4.366958822003318141e-02 1.120000000000000000e+02
2.877222581668512080e-01 2.441070885573103089e-02 7.700000000000000000e+01
3.206038787029683590e-01 1.111817974512614368e-02 4.200000000000000000e+01
3.534854992390855655e-01 3.839293082232076749e-03 1.700000000000000000e+01
3.863671197752027164e-01 2.941613008356086696e-03 1.500000000000000000e+01
4.192487403113199229e-01 5.184801271116422665e-04 3.000000000000000000e+00
4.521303608474370739e-01 1.542347504772588159e-04 1.000000000000000000e+00
4.850119813835542804e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.178936019196713758e-01 1.266963671791763947e-04 1.000000000000000000e+00
5.507752224557886933e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.836568429919057888e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.165384635280229952e-01 0.000000000000000000e+00 0.000000000000000000e+00
