# z_mid, z_binned_prob, zm_detections
6.366916162599073337e-02 7.349140314986770672e-01 1.140000000000000000e+02
1.383191358396097248e-01 6.157080652718047720e-01 3.870000000000000000e+02
2.129691100532287162e-01 4.628952473186209171e-01 6.310000000000000000e+02
2.876190842668476799e-01 2.881497930408090657e-01 6.590000000000000000e+02
3.622690584804666436e-01 1.659986563530213288e-01 5.540000000000000000e+02
4.369190326940856073e-01 9.301518977116481068e-02 4.150000000000000000e+02
5.115690069077045710e-01 4.913551221275169745e-02 2.760000000000000000e+02
5.862189811213236457e-01 2.924490121908246767e-02 1.980000000000000000e+02
6.608689553349424983e-01 1.279081110505918793e-02 1.010000000000000000e+02
7.355189295485615730e-01 7.129719433895398417e-03 6.400000000000000000e+01
8.101689037621804257e-01 3.400497308176929443e-03 3.400000000000000000e+01
8.848188779757995004e-01 1.825743732926513865e-03 2.000000000000000000e+01
9.594688521894185751e-01 5.912235168762828641e-04 7.000000000000000000e+00
1.034118826403037428e+00 2.370955531184212016e-04 3.000000000000000000e+00
1.108768800616656502e+00 7.465687570971312967e-05 1.000000000000000000e+00
1.183418774830275355e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.258068749043894430e+00 6.816459725678707040e-05 1.000000000000000000e+00
1.332718723257513282e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.407368697471132357e+00 0.000000000000000000e+00 0.000000000000000000e+00
