# z_mid, z_binned_prob, zm_detections
7.296522383235003184e-02 1.173152052174493365e+00 7.000000000000000000e+00
1.204692773324878702e-01 7.889908562261589431e-01 1.200000000000000000e+01
1.679733308326256946e-01 4.282757585833684710e-01 1.200000000000000000e+01
2.154773843327635330e-01 2.969261006434814609e-01 1.300000000000000000e+01
2.629814378329013436e-01 2.260776829615800954e-01 1.400000000000000000e+01
3.104854913330391541e-01 1.586763405662371118e-01 1.300000000000000000e+01
3.579895448331770202e-01 5.807326271506668691e-02 6.000000000000000000e+00
4.054935983333148863e-01 3.978426394601814603e-02 5.000000000000000000e+00
4.529976518334526414e-01 2.018267512108821646e-02 3.000000000000000000e+00
5.005017053335905075e-01 4.072235980006379263e-02 7.000000000000000000e+00
5.480057588337283736e-01 5.123750810425976160e-03 1.000000000000000000e+00
5.955098123338662397e-01 4.582141039847948370e-03 1.000000000000000000e+00
6.430138658340039948e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.905179193341418609e-01 3.801487485393731380e-03 1.000000000000000000e+00
7.380219728342796159e-01 3.514538730518879973e-03 1.000000000000000000e+00
7.855260263344174820e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.330300798345553481e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.805341333346932142e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.280381868348309693e-01 0.000000000000000000e+00 0.000000000000000000e+00
