# z_mid, z_binned_prob, zm_detections
5.723514466693527258e-02 7.621040074273398579e-01 1.900000000000000000e+01
1.049241366747178661e-01 6.746583775667203131e-01 5.200000000000000000e+01
1.526131286825004318e-01 4.216282676452718925e-01 6.500000000000000000e+01
2.003021206902830254e-01 2.618682601950650946e-01 6.600000000000000000e+01
2.479911126980656189e-01 2.181008261477295207e-01 8.000000000000000000e+01
2.956801047058481569e-01 1.050724046947068141e-01 5.200000000000000000e+01
3.433690967136308059e-01 6.950066075325396497e-02 4.400000000000000000e+01
3.910580887214133439e-01 3.982033089296865142e-02 3.100000000000000000e+01
4.387470807291959929e-01 2.476857151737844875e-02 2.300000000000000000e+01
4.864360727369785309e-01 7.399219327721786622e-03 8.000000000000000000e+00
5.341250647447610689e-01 7.290855208153076104e-03 9.000000000000000000e+00
5.818140567525437179e-01 2.163400792242602035e-03 3.000000000000000000e+00
6.295030487603263669e-01 1.301457663569723913e-03 2.000000000000000000e+00
6.771920407681089049e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.248810327758914429e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.725700247836740919e-01 5.092248868071816859e-04 1.000000000000000000e+00
8.202590167914566299e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.679480087992392789e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.156370008070218169e-01 0.000000000000000000e+00 0.000000000000000000e+00
