# z_mid, z_binned_prob, zm_detections
3.509715348972301807e-02 1.014405866179572291e+00 5.800000000000000000e+01
7.590292656402054805e-02 6.698556887673714488e-01 1.590000000000000000e+02
1.167086996383180780e-01 5.241963179804078887e-01 2.790000000000000000e+02
1.575144727126155941e-01 3.270540301576627673e-01 3.030000000000000000e+02
1.983202457869131519e-01 2.312615274366467966e-01 3.250000000000000000e+02
2.391260188612106541e-01 1.253139686584231749e-01 2.450000000000000000e+02
2.799317919355082118e-01 8.545104073213286022e-02 2.190000000000000000e+02
3.207375650098057140e-01 4.383144419914161011e-02 1.410000000000000000e+02
3.615433380841032718e-01 2.355149275827977950e-02 9.200000000000000000e+01
4.023491111584007740e-01 1.341528191333968625e-02 6.200000000000000000e+01
4.431548842326983317e-01 7.844555366404406399e-03 4.200000000000000000e+01
4.839606573069958340e-01 2.296570343723030455e-03 1.400000000000000000e+01
5.247664303812933362e-01 1.607950189547313526e-03 1.100000000000000000e+01
5.655722034555908939e-01 7.912235268764834925e-04 6.000000000000000000e+00
6.063779765298884517e-01 3.606760512869724858e-04 3.000000000000000000e+00
6.471837496041858984e-01 2.212278204820259362e-04 2.000000000000000000e+00
6.879895226784835671e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.287952957527810138e-01 9.580815678972664346e-05 1.000000000000000000e+00
7.696010688270785716e-01 0.000000000000000000e+00 0.000000000000000000e+00
