# z_mid, z_binned_prob, zm_detections
1.602670870182153207e-02 1.419188005905574590e+00 5.000000000000000000e+00
3.324765833339800997e-02 6.470445831597364528e-01 9.000000000000000000e+00
5.046860796497448787e-02 6.742859194032752024e-01 2.100000000000000000e+01
6.768955759655095883e-02 4.009209368830581877e-01 2.200000000000000000e+01
8.491050722812742979e-02 2.949885329349947738e-01 2.500000000000000000e+01
1.021314568597039008e-01 1.992936750859181372e-01 2.400000000000000000e+01
1.193524064912803856e-01 1.671184437067480266e-01 2.700000000000000000e+01
1.365733561228568704e-01 6.255222988028577569e-02 1.300000000000000000e+01
1.537943057544333136e-01 6.952738826692288210e-02 1.800000000000000000e+01
1.710152553860098124e-01 1.590148267921882852e-02 5.000000000000000000e+00
1.882362050175862556e-01 2.138177163726961635e-02 8.000000000000000000e+00
2.054571546491627543e-01 9.138041179460851954e-03 4.000000000000000000e+00
2.226781042807392530e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.398990539123156962e-01 1.738168117263837100e-03 1.000000000000000000e+00
2.571200035438921949e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.743409531754686381e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.915619028070451368e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.087828524386215800e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.260038020701980788e-01 0.000000000000000000e+00 0.000000000000000000e+00
