# z_mid, z_binned_prob, zm_detections
4.374077004429541282e-02 8.409080729560168832e-01 5.400000000000000000e+01
1.072272161315930561e-01 6.727361103940697751e-01 2.150000000000000000e+02
1.707136622188906994e-01 5.053738336256419217e-01 3.780000000000000000e+02
2.342001083061883426e-01 3.020123007518278890e-01 3.960000000000000000e+02
2.976865543934860137e-01 2.091381608126199054e-01 4.130000000000000000e+02
3.611730004807836014e-01 1.347742569159189052e-01 3.650000000000000000e+02
4.246594465680813002e-01 6.598784506481833456e-02 2.300000000000000000e+02
4.881458926553788880e-01 3.827556620541039401e-02 1.640000000000000000e+02
5.516323387426765867e-01 2.338785920023877390e-02 1.190000000000000000e+02
6.151187848299741745e-01 1.173166832510034660e-02 6.900000000000000000e+01
6.786052309172718733e-01 5.109704872584227599e-03 3.400000000000000000e+01
7.420916770045694610e-01 2.433284624970714471e-03 1.800000000000000000e+01
8.055781230918671598e-01 1.233672017307417979e-03 1.000000000000000000e+01
8.690645691791647476e-01 7.976758022364993130e-04 7.000000000000000000e+00
9.325510152664624464e-01 3.190179189629836700e-04 3.000000000000000000e+00
9.960374613537600341e-01 4.004076356071065287e-04 4.000000000000000000e+00
1.059523907441057844e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.123010353528355321e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.186496799615653019e+00 0.000000000000000000e+00 0.000000000000000000e+00
