# z_mid, z_binned_prob, zm_detections
7.800401090399214366e-02 9.466112195983149569e-01 1.290000000000000000e+02
1.757466968541082641e-01 7.375216569889384566e-01 4.230000000000000000e+02
2.734893828042243569e-01 5.034778860679859358e-01 6.230000000000000000e+02
3.712320687543404496e-01 3.248614807074167166e-01 6.630000000000000000e+02
4.689747547044565978e-01 1.952621917822001396e-01 5.690000000000000000e+02
5.667174406545727461e-01 1.235571182905361443e-01 4.700000000000000000e+02
6.644601266046887833e-01 7.468869086738487428e-02 3.490000000000000000e+02
7.622028125548048205e-01 4.294576996107214023e-02 2.360000000000000000e+02
8.599454985049210798e-01 2.397594316765960104e-02 1.500000000000000000e+02
9.576881844550371170e-01 1.424956002811315382e-02 9.900000000000000000e+01
1.055430870405153154e+00 7.797653010231572410e-03 5.900000000000000000e+01
1.153173556355269191e+00 3.081350039110036451e-03 2.500000000000000000e+01
1.250916242305385451e+00 2.909899884368757125e-03 2.500000000000000000e+01
1.348658928255501488e+00 1.110522461128415688e-03 1.000000000000000000e+01
1.446401614205617747e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.544144300155733784e+00 3.106237614079407632e-04 3.000000000000000000e+00
1.641886986105849822e+00 1.009253018490807648e-04 1.000000000000000000e+00
1.739629672055965859e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.837372358006082118e+00 0.000000000000000000e+00 0.000000000000000000e+00
