# z_mid, z_binned_prob, zm_detections
3.911339658263482399e-02 8.970099754570474149e-01 6.000000000000000000e+00
6.098887824306362115e-02 5.097279435150231519e-01 8.000000000000000000e+00
8.286435990349241831e-02 2.833727099473147826e-01 8.000000000000000000e+00
1.047398415639212294e-01 4.086075920913607717e-01 1.800000000000000000e+01
1.266153232243500126e-01 2.225255463420887092e-01 1.400000000000000000e+01
1.484908048847788375e-01 1.536991812395861190e-01 1.300000000000000000e+01
1.703662865452076347e-01 2.756810109751249571e-02 3.000000000000000000e+00
1.922417682056364319e-01 7.384839899917093609e-02 1.000000000000000000e+01
2.141172498660652290e-01 2.436972623525153481e-02 4.000000000000000000e+00
2.359927315264940262e-01 2.053492392125857643e-02 4.000000000000000000e+00
2.578682131869228233e-01 1.320602575257689981e-02 3.000000000000000000e+00
2.797436948473516205e-01 1.149055566639375914e-02 3.000000000000000000e+00
3.016191765077804732e-01 3.374354508412598028e-03 1.000000000000000000e+00
3.234946581682092148e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.453701398286380675e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.672456214890668091e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.891211031494956618e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.109965848099244035e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.328720664703532561e-01 0.000000000000000000e+00 0.000000000000000000e+00
