# z_mid, z_binned_prob, zm_detections
2.139597699830406846e-02 2.022670582655735849e+00 5.000000000000000000e+00
3.977592485515694942e-02 4.967684442041638837e-01 4.000000000000000000e+00
5.815587271200983732e-02 5.370280076289556392e-01 9.000000000000000000e+00
7.653582056886271134e-02 5.982188189929891209e-01 1.700000000000000000e+01
9.491576842571561312e-02 2.566721168513305673e-01 1.100000000000000000e+01
1.132957162825684871e-01 1.836277900604283697e-01 1.100000000000000000e+01
1.316756641394213889e-01 1.259548327328709194e-01 1.000000000000000000e+01
1.500556119962742629e-01 4.942557553524672131e-02 5.000000000000000000e+00
1.684355598531271370e-01 3.998419450550965565e-02 5.000000000000000000e+00
1.868155077099800110e-01 2.650764602095553174e-02 4.000000000000000000e+00
2.051954555668329128e-01 5.600285738498195741e-03 1.000000000000000000e+00
2.235754034236857868e-01 4.810240342819203929e-03 1.000000000000000000e+00
2.419553512805386886e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.603352991373916181e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.787152469942444366e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.970951948510973661e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.154751427079501847e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.338550905648031142e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.522350384216559327e-01 0.000000000000000000e+00 0.000000000000000000e+00
