# z_mid, z_binned_prob, zm_detections
7.742985769322044409e-02 2.288469701268078360e+00 1.000000000000000000e+00
1.016823257270612069e-01 1.363397847410788621e+00 1.000000000000000000e+00
1.259347937609019974e-01 9.120237648990804358e-01 1.000000000000000000e+00
1.501872617947427879e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.744397298285835507e-01 5.001514859792526302e-01 1.000000000000000000e+00
1.986921978624243412e-01 3.954959702572098390e-01 1.000000000000000000e+00
2.229446658962651040e-01 3.223343530042817040e-01 1.000000000000000000e+00
2.471971339301058945e-01 2.690941176626435172e-01 1.000000000000000000e+00
2.714496019639466851e-01 4.581694609981449839e-01 2.000000000000000000e+00
2.957020699977874756e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.199545380316282106e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.442070060654690566e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.684594740993097917e-01 1.383521755491971816e-01 1.000000000000000000e+00
3.927119421331505822e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.169644101669913727e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.412168782008321077e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.654693462346729538e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.897218142685137443e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.139742823023545348e-01 0.000000000000000000e+00 0.000000000000000000e+00
