# z_mid, z_binned_prob, zm_detections
8.597522826963349685e-02 8.117397542952179412e-01 5.300000000000000000e+01
1.836006224743629844e-01 6.886180643801803614e-01 1.730000000000000000e+02
2.812260166790924720e-01 5.896571651094261179e-01 3.100000000000000000e+02
3.788514108838219596e-01 3.933515513699483157e-01 3.360000000000000000e+02
4.764768050885514472e-01 2.630417357265564249e-01 3.180000000000000000e+02
5.741021992932808793e-01 1.612440448463270948e-01 2.530000000000000000e+02
6.717275934980104779e-01 1.000147810970676426e-01 1.920000000000000000e+02
7.693529877027398545e-01 5.997084142537272011e-02 1.350000000000000000e+02
8.669783819074694531e-01 4.027794238773840102e-02 1.030000000000000000e+02
9.646037761121988297e-01 1.904725511724430012e-02 5.400000000000000000e+01
1.062229170316928428e+00 1.362074778209277671e-02 4.200000000000000000e+01
1.159854564521657805e+00 7.568853225812688379e-03 2.500000000000000000e+01
1.257479958726387403e+00 3.719891643655567123e-03 1.300000000000000000e+01
1.355105352931116780e+00 5.463830343205000042e-04 2.000000000000000000e+00
1.452730747135846379e+00 1.052030063652932123e-03 4.000000000000000000e+00
1.550356141340575755e+00 5.099350630279619618e-04 2.000000000000000000e+00
1.647981535545305354e+00 2.486176419834711798e-04 1.000000000000000000e+00
1.745606929750034730e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.843232323954764329e+00 0.000000000000000000e+00 0.000000000000000000e+00
