# z_mid, z_binned_prob, zm_detections
2.140809852924002027e-02 1.183733939672947599e+00 3.300000000000000000e+01
4.536159177261747666e-02 8.106875712051377914e-01 9.200000000000000000e+01
6.931508501599493999e-02 4.966641374611658333e-01 1.270000000000000000e+02
9.326857825937240332e-02 3.708128251567993638e-01 1.670000000000000000e+02
1.172220715027498528e-01 2.769111724327096846e-01 1.920000000000000000e+02
1.411755647461273022e-01 1.978173469931990558e-01 1.940000000000000000e+02
1.651290579895047794e-01 9.935156188024268920e-02 1.300000000000000000e+02
1.890825512328822566e-01 7.830485867953526635e-02 1.310000000000000000e+02
2.130360444762596783e-01 3.477510333650727509e-02 7.200000000000000000e+01
2.369895377196371555e-01 2.082079211242661432e-02 5.200000000000000000e+01
2.609430309630146327e-01 6.777872586875069265e-03 2.000000000000000000e+01
2.848965242063921099e-01 5.252264120897559736e-03 1.800000000000000000e+01
3.088500174497695316e-01 2.039024804602312686e-03 8.000000000000000000e+00
3.328035106931470088e-01 9.015150950594660265e-04 4.000000000000000000e+00
3.567570039365244305e-01 2.014094478115992400e-04 1.000000000000000000e+00
3.807104971799019077e-01 3.633039172819199506e-04 2.000000000000000000e+00
4.046639904232793850e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.286174836666568622e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.525709769100342839e-01 0.000000000000000000e+00 0.000000000000000000e+00
