# z_mid, z_binned_prob, zm_detections
6.651223833231549587e-02 8.267122318167811068e-01 5.000000000000000000e+00
9.318719461168113727e-02 6.089187226516339368e-01 7.000000000000000000e+00
1.198621508910467787e-01 4.871389028830787615e-01 9.000000000000000000e+00
1.465371071704124062e-01 1.862519343178616060e-01 5.000000000000000000e+00
1.732120634497780753e-01 1.919411406890881300e-01 7.000000000000000000e+00
1.998870197291436890e-01 1.270749966561486033e-01 6.000000000000000000e+00
2.265619760085093581e-01 5.088266761632626728e-02 3.000000000000000000e+00
2.532369322878749718e-01 5.588301629019252342e-02 4.000000000000000000e+00
2.799118885672406409e-01 2.354081224012297482e-02 2.000000000000000000e+00
3.065868448466062546e-01 3.030498879838795095e-02 3.000000000000000000e+00
3.332618011259719237e-01 8.804282558668575023e-03 1.000000000000000000e+00
3.599367574053375374e-01 7.774447152571817461e-03 1.000000000000000000e+00
3.866117136847032065e-01 6.942440111213532550e-03 1.000000000000000000e+00
4.132866699640688202e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.399616262434344893e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.666365825228001030e-01 5.216018507782981678e-03 1.000000000000000000e+00
4.933115388021657721e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.199864950815313858e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.466614513608970549e-01 0.000000000000000000e+00 0.000000000000000000e+00
