  -185.139      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -497.646   -577.630      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -481.777   -658.160   -719.210      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -306.499   -606.996   -820.011   -912.288      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -160.914   -428.999   -702.535  -1023.373  -1118.344      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -97.839   -234.745   -490.286   -875.285  -1324.810  -1412.956      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -64.868   -146.177   -288.853   -639.922  -1121.269  -1649.920  -1920.343      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -13.946    -79.562   -134.983   -344.135   -768.947  -1475.443  -2283.655  -2579.328      0.000      0.000      0.000      0.000      0.000      0.000
    -7.058    -29.590    -94.158   -215.644   -484.364  -1003.299  -1952.340  -2966.218  -3454.722      0.000      0.000      0.000      0.000      0.000
   -14.315    -26.774    -50.257   -124.455   -247.927   -648.650  -1268.186  -2662.195  -4016.510  -4622.652      0.000      0.000      0.000      0.000
     0.000     -7.998     -7.300    -21.385   -124.877   -316.284   -847.802  -1717.614  -3385.609  -5212.617  -5724.711      0.000      0.000      0.000
     0.000      0.000      0.000    -33.220    -49.393   -152.152   -432.342   -928.701  -2119.965  -4073.809  -6486.487  -6400.651      0.000      0.000
     0.000      0.000      0.000      0.000    -64.095    -79.065   -188.405   -395.176  -1106.910  -2414.509  -4413.442  -6597.381  -5938.696      0.000
     0.000      0.000      0.000      0.000      0.000    -27.442    -51.237   -222.637   -382.681  -1182.130  -2293.329  -4229.555  -5724.714  -4618.721
