     0.929      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.030      1.024      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.969      1.013      0.952      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.818      0.827      1.114      1.094      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.930      1.035      1.126      1.000      1.042      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.249      0.735      1.135      0.970      1.031      0.964      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.070      0.828      1.380      1.048      0.886      0.961      0.925      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.356      0.875      0.787      0.861      0.940      0.870      0.827      0.794      0.000      0.000      0.000      0.000      0.000      0.000
     1.888      1.703      0.814      0.999      0.985      0.866      0.742      0.761      0.698      0.000      0.000      0.000      0.000      0.000
     8.655      1.164      0.917      1.971      0.772      0.864      0.776      0.791      0.706      0.676      0.000      0.000      0.000      0.000
     0.000      0.404      1.810      0.307      0.823      0.940      0.940      0.788      0.657      0.680      0.648      0.000      0.000      0.000
     0.000      0.000      0.000      5.528      1.186      0.715      0.826      0.507      0.718      0.625      0.639      0.672      0.000      0.000
     0.000      0.000      0.000      0.000      1.661      1.558      0.903      0.718      0.568      0.663      0.678      0.698      0.773      0.000
     0.000      0.000      0.000      0.000      0.000      1.462      0.838      0.803      0.564      0.630      0.677      0.789      0.778      0.871
