  -185.084      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -497.685   -577.650      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -481.776   -658.182   -719.210      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -306.483   -606.969   -820.103   -912.371      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -160.904   -429.003   -702.587  -1023.451  -1118.415      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -97.843   -234.733   -490.307   -875.307  -1324.931  -1413.041      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -64.867   -146.181   -288.872   -639.957  -1121.259  -1650.034  -1920.488      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -13.944    -79.562   -134.984   -344.135   -768.978  -1475.501  -2283.769  -2579.383      0.000      0.000      0.000      0.000      0.000      0.000
    -7.058    -29.591    -94.157   -215.660   -484.374  -1003.321  -1952.348  -2966.156  -3454.678      0.000      0.000      0.000      0.000      0.000
   -14.318    -26.775    -50.260   -124.467   -247.929   -648.661  -1268.183  -2662.302  -4016.496  -4622.702      0.000      0.000      0.000      0.000
     0.000     -7.997     -7.300    -21.382   -124.878   -316.295   -847.862  -1717.623  -3385.535  -5212.497  -5724.602      0.000      0.000      0.000
     0.000      0.000      0.000    -33.225    -49.393   -152.149   -432.356   -928.648  -2119.954  -4073.703  -6485.965  -6400.304      0.000      0.000
     0.000      0.000      0.000      0.000    -64.099    -79.069   -188.408   -395.171  -1106.886  -2414.447  -4413.370  -6597.019  -5938.643      0.000
     0.000      0.000      0.000      0.000      0.000    -27.442    -51.235   -222.644   -382.669  -1182.117  -2293.252  -4229.576  -5724.673  -4618.847
