   112.914      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   139.087    168.883      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   153.181    185.826    215.178      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   171.485    207.226    251.252    284.177      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   202.506    245.904    282.732    340.254    447.197      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   164.299    237.560    331.723    399.562    578.643    788.176      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   266.537    303.482    372.288    457.831    712.932   1032.088   1453.940      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   422.558    298.472    339.535    510.730    801.033   1241.651   1846.267   2509.292      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   200.551    200.413    285.029    563.992    792.542   1366.462   2071.097   2943.371   3510.406      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000    983.180    698.203   1319.540   2020.959   2863.325   3564.851   3677.686      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000    698.254    998.202   1512.596   2280.465   2868.851   3178.377   2827.876      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000   1026.330   1791.724   2305.839   2244.915   2077.229   1816.196      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000   1319.110    407.927    518.192   1524.310   1329.418   1339.924   1224.305    858.981      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000   1894.308    556.898    938.637   1245.350    711.059    506.197    355.427      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    439.470    330.908    388.047    225.153    417.868    200.793      0.000
