   115.846      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   142.759    173.386      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   157.277    190.896    221.045      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   176.135    212.926    258.247    292.299      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   208.045    252.678    290.653    350.004    460.046      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   168.730    244.054    341.416    410.863    594.877    809.917      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   273.405    312.526    382.918    471.175    732.700   1059.923   1491.544      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   433.167    306.526    348.463    525.437    823.378   1274.577   1891.945   2567.400      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   205.326    205.231    294.623    580.284    814.819   1401.769   2121.226   3008.076   3581.262      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000   1003.916    717.500   1354.222   2068.617   2925.790   3635.238   3747.357      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000    714.349   1024.112   1548.550   2331.440   2929.977   3241.556   2885.500      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000   1059.471   1838.454   2357.582   2292.349   2123.201   1857.357      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000   1343.814    417.865    530.750   1557.558   1361.312   1371.521   1254.914    882.466      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000   1925.288    569.797    958.636   1275.990    729.203    519.470    364.857      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    450.006    338.992    400.692    230.585    430.273    205.792      0.000
