# z_mid, z_binned_prob, zm_detections
5.248674956199370079e-02 2.649562343306252732e+00 1.000000000000000000e+00
6.621703378071910895e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.994731799944451711e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.367760221816991140e-02 8.690921145034520290e-01 1.000000000000000000e+00
1.074078864368953196e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.211381706556207138e-01 5.345023058666399374e-01 1.000000000000000000e+00
1.348684548743461220e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.485987390930715302e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.623290233117969383e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.760593075305223465e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.897895917492477547e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.035198759679731628e-01 2.062418734568915724e-01 1.000000000000000000e+00
2.172501601866985432e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.309804444054239514e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.447107286241493596e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.584410128428747955e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.721712970616001481e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.859015812803256118e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.996318654990509645e-01 0.000000000000000000e+00 0.000000000000000000e+00
