# z_mid, z_binned_prob, zm_detections
4.242764432963572196e-02 9.980398994700139248e-01 1.000000000000000000e+00
6.926876365354187048e-02 3.918316781658574000e-01 1.000000000000000000e+00
9.610988297744801900e-02 8.405137787450442932e-01 4.000000000000000000e+00
1.229510023013541675e-01 2.643679446217025997e-01 2.000000000000000000e+00
1.497921216252602883e-01 2.748566390519671110e-01 3.000000000000000000e+00
1.766332409491664368e-01 2.033403034629905071e-01 3.000000000000000000e+00
2.034743602730725853e-01 1.576483121901462170e-01 3.000000000000000000e+00
2.303154795969787338e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.571565989208848824e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.839977182447910309e-01 1.176669574370322463e-01 4.000000000000000000e+00
3.108388375686971239e-01 2.528802753419486307e-02 1.000000000000000000e+00
3.376799568926033279e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.645210762165094209e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.913621955404156250e-01 1.744517518370344161e-02 1.000000000000000000e+00
4.182033148643217180e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.450444341882279220e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.718855535121340150e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.987266728360401635e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.255677921599463120e-01 0.000000000000000000e+00 0.000000000000000000e+00
