# z_mid, z_binned_prob, zm_detections
1.227528435227118048e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.279678440799838501e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.331828446372559371e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.383978451945279686e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.436128457518000556e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.488278463090720871e-01 2.473084608055100997e+00 1.000000000000000000e+00
1.540428468663441464e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.592578474236162056e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.644728479808882649e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.696878485381603241e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.749028490954323833e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.801178496527044426e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.853328502099764741e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.905478507672485611e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.957628513245205926e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.009778518817926796e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.061928524390647111e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.114078529963367981e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.166228535536088295e-01 0.000000000000000000e+00 0.000000000000000000e+00
