# z_mid, z_binned_prob, zm_detections
5.009024913765881826e-02 2.184700125369592794e+00 3.000000000000000000e+00
6.871066467934533462e-02 7.921399888901158315e-01 2.000000000000000000e+00
8.733108022103183710e-02 1.000915658714039314e+00 4.000000000000000000e+00
1.059514957627183535e-01 5.200861816165204266e-01 3.000000000000000000e+00
1.245719113044048559e-01 2.557034055232009773e-01 2.000000000000000000e+00
1.431923268460913723e-01 2.959333923753056927e-01 3.000000000000000000e+00
1.618127423877778748e-01 2.362667423367692532e-01 3.000000000000000000e+00
1.804331579294644050e-01 1.291654924673703853e-01 2.000000000000000000e+00
1.990535734711508797e-01 5.411400799962969715e-02 1.000000000000000000e+00
2.176739890128374100e-01 4.615270516814193313e-02 1.000000000000000000e+00
2.362944045545239125e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.549148200962104704e-01 3.502073270035928332e-02 1.000000000000000000e+00
2.735352356378969452e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.921556511795834199e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.107760667212699501e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.293964822629564804e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.480168978046429551e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.666373133463294853e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.852577288880160156e-01 0.000000000000000000e+00 0.000000000000000000e+00
