# z_mid, z_binned_prob, zm_detections
1.111912541091442108e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.371992714703083038e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.632072888314723969e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.892153061926364899e-01 1.034029433518830698e+00 3.000000000000000000e+00
2.152233235538005829e-01 5.477293563154436162e-01 2.000000000000000000e+00
2.412313409149646759e-01 2.241495500244663486e-01 1.000000000000000000e+00
2.672393582761287689e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.932473756372928619e-01 1.604824959646892757e-01 1.000000000000000000e+00
3.192553929984569550e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.452634103596210480e-01 1.225963673509706670e-01 1.000000000000000000e+00
3.712714277207851410e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.972794450819492340e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.232874624431133270e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.492954798042774200e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.753034971654415131e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.013115145266056061e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.273195318877696991e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.533275492489337921e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.793355666100978851e-01 0.000000000000000000e+00 0.000000000000000000e+00
