# z_mid, z_binned_prob, zm_detections
1.991739055435908651e-02 6.692843496362886890e-01 1.200000000000000000e+01
4.637288841369904824e-02 6.587871285362081331e-01 5.600000000000000000e+01
7.282838627303901691e-02 6.507549487719813675e-01 1.310000000000000000e+02
9.928388413237898558e-02 4.354930015129964693e-01 1.580000000000000000e+02
1.257393819917189404e-01 2.793550147720305077e-01 1.580000000000000000e+02
1.521948798510588952e-01 1.625667497395327787e-01 1.310000000000000000e+02
1.786503777103988777e-01 1.092780655098381792e-01 1.180000000000000000e+02
2.051058755697388603e-01 7.514544530812455880e-02 1.040000000000000000e+02
2.315613734290787873e-01 3.906864506282739513e-02 6.700000000000000000e+01
2.580168712884187698e-01 1.981255947975973236e-02 4.100000000000000000e+01
2.844723691477587524e-01 1.595555523752875335e-02 3.900000000000000000e+01
3.109278670070987349e-01 5.640349096379766378e-03 1.600000000000000000e+01
3.373833648664386620e-01 2.466167591061929447e-03 8.000000000000000000e+00
3.638388627257786445e-01 5.459533010843441517e-04 2.000000000000000000e+00
3.902943605851185715e-01 4.886902969602751213e-04 2.000000000000000000e+00
4.167498584444585541e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.432053563037985366e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.696608541631385192e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.961163520224784462e-01 0.000000000000000000e+00 0.000000000000000000e+00
