# z_mid, z_binned_prob, zm_detections
6.835665994961011294e-02 1.601858567564883540e+00 3.000000000000000000e+00
1.119110418581649030e-01 1.271907906728139137e+00 6.000000000000000000e+00
1.554654237667196792e-01 2.308212163559520136e-01 2.000000000000000000e+00
1.990198056752744415e-01 2.215059385538515890e-01 3.000000000000000000e+00
2.425741875838292594e-01 2.084060762619110441e-01 4.000000000000000000e+00
2.861285694923840217e-01 7.853997197678988518e-02 2.000000000000000000e+00
3.296829514009388395e-01 9.310431806207698779e-02 3.000000000000000000e+00
3.732373333094936019e-01 7.625429851174145290e-02 3.000000000000000000e+00
4.167917152180483642e-01 1.498428327133970173e-01 7.000000000000000000e+00
4.603460971266031265e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.039004790351579999e-01 1.616825321379004865e-02 1.000000000000000000e+00
5.474548609437126512e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.910092428522675245e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.345636247608222869e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.781180066693770492e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.216723885779319225e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.652267704864865738e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.087811523950414472e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.523355343035960985e-01 0.000000000000000000e+00 0.000000000000000000e+00
