# z_mid, z_binned_prob, zm_detections
7.015438103362134359e-02 4.687419895899653799e-01 1.000000000000000000e+00
1.022362775708499649e-01 4.594517772253757792e-01 2.000000000000000000e+00
1.343181741080786140e-01 9.650842489777077260e-01 7.000000000000000000e+00
1.664000706453072354e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.984819671825358844e-01 6.760605570111141716e-02 1.000000000000000000e+00
2.305638637197645058e-01 2.074046062290492709e-01 4.000000000000000000e+00
2.626457602569931549e-01 2.068309699990341644e-01 5.000000000000000000e+00
2.947276567942217484e-01 6.803985071897532266e-02 2.000000000000000000e+00
3.268095533314504531e-01 8.598763789150003223e-02 3.000000000000000000e+00
3.588914498686790466e-01 2.462847802286368890e-02 1.000000000000000000e+00
3.909733464059076957e-01 2.151031580479802544e-02 1.000000000000000000e+00
4.230552429431363448e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.551371394803649384e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.872190360175935875e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.193009325548221256e-01 1.410283180966967302e-02 1.000000000000000000e+00
5.513828290920508302e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.834647256292795348e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.155466221665081283e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.476285187037367219e-01 0.000000000000000000e+00 0.000000000000000000e+00
