# z_mid, z_binned_prob, zm_detections
1.028759055770933628e-02 1.226047398024418644e+00 2.400000000000000000e+01
1.924953027628362179e-02 7.246597378234866937e-01 4.700000000000000000e+01
2.821146999485790730e-02 6.142834555041700728e-01 8.400000000000000000e+01
3.717340971343219280e-02 4.391476937164115468e-01 1.030000000000000000e+02
4.613534943200647831e-02 2.656912806676794414e-01 9.500000000000000000e+01
5.509728915058076382e-02 1.979778055370307044e-01 1.000000000000000000e+02
6.405922886915504932e-02 9.903581788314848311e-02 6.700000000000000000e+01
7.302116858772933483e-02 6.543336720192968747e-02 5.700000000000000000e+01
8.198310830630362034e-02 5.146100901092334062e-02 5.600000000000000000e+01
9.094504802487790585e-02 2.712624132160816603e-02 3.600000000000000000e+01
9.990698774345219135e-02 1.323061884574572994e-02 2.100000000000000000e+01
1.088689274620264769e-01 4.818416918678590510e-03 9.000000000000000000e+00
1.178308671806007624e-01 4.611902240130080072e-03 1.000000000000000000e+01
1.267928068991750479e-01 1.205789400977923904e-03 3.000000000000000000e+00
1.357547466177493334e-01 1.415294372886327819e-03 4.000000000000000000e+00
1.447166863363236189e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.536786260548979044e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.626405657734721899e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.716025054920464754e-01 0.000000000000000000e+00 0.000000000000000000e+00
