# z_mid, z_binned_prob, zm_detections
4.734101499381818123e-02 7.963904392362239015e+00 1.000000000000000000e+00
5.846502200553291284e-02 0.000000000000000000e+00 0.000000000000000000e+00
6.958902901724764445e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.071303602896238993e-02 2.838192442928967552e+00 1.000000000000000000e+00
9.183704304067712154e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.029610500523918670e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.140850570641065986e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.252090640758213302e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.363330710875360618e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.474570780992507935e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.585810851109655251e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.697050921226802844e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.808290991343950160e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.919531061461097476e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.030771131578244793e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.142011201695392109e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.253251271812539425e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.364491341929686741e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.475731412046834057e-01 0.000000000000000000e+00 0.000000000000000000e+00
