# z_mid, z_binned_prob, zm_detections
2.492436769075299582e-02 1.054434778428844366e+00 8.000000000000000000e+00
4.790187448165134088e-02 8.806469442379764034e-01 2.300000000000000000e+01
7.087938127254969634e-02 4.153120181515415066e-01 2.300000000000000000e+01
9.385688806344803792e-02 4.016426596948391992e-01 3.800000000000000000e+01
1.168343948543463934e-01 2.586312329794294151e-01 3.700000000000000000e+01
1.398119016452447350e-01 1.600042209004057525e-01 3.200000000000000000e+01
1.627894084361430904e-01 9.822500981051371371e-02 2.600000000000000000e+01
1.857669152270414181e-01 4.160737528766638577e-02 1.400000000000000000e+01
2.087444220179398013e-01 3.135043569251592943e-02 1.300000000000000000e+01
2.317219288088381290e-01 2.206088827769479496e-02 1.100000000000000000e+01
2.546994355997365123e-01 8.507453221186988754e-03 5.000000000000000000e+00
2.776769423906347845e-01 2.935228288871039298e-03 2.000000000000000000e+00
3.006544491815331677e-01 3.850925556554678480e-03 3.000000000000000000e+00
3.236319559724315509e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.466094627633298786e-01 1.016013036649775518e-03 1.000000000000000000e+00
3.695869695542282063e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.925644763451265895e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.155419831360249172e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.385194899269232449e-01 0.000000000000000000e+00 0.000000000000000000e+00
