# z_mid, z_binned_prob, zm_detections
7.453721271533714221e-02 5.072067363274932461e-01 1.000000000000000000e+00
8.546412010726175956e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.639102749918636304e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.073179348911109665e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.182448422830355839e-01 2.106678384868428122e-01 1.000000000000000000e+00
1.291717496749602012e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.400986570668847908e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.510255644588093804e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.619524718507340255e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.728793792426586151e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.838062866345832047e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.947331940265078498e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.056601014184324394e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.165870088103570290e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.275139162022816464e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.384408235942062637e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.493677309861308811e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.602946383780554984e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.712215457699800880e-01 0.000000000000000000e+00 0.000000000000000000e+00
