# z_mid, z_binned_prob, zm_detections
6.527836111031080912e-02 6.186021655580906220e+00 2.000000000000000000e+00
8.246886690980509416e-02 1.974717757126013717e+00 1.000000000000000000e+00
9.965937270929939307e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.168498785087936781e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.340403843082879631e-01 7.885760430019881362e-01 1.000000000000000000e+00
1.512308901077822620e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.684213959072765610e-01 5.175903252211631056e-01 1.000000000000000000e+00
1.856119017067708321e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.028024075062651588e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.199929133057594299e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.371834191052537288e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.543739249047479722e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.715644307042422989e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.887549365037366256e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.059454423032308967e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.231359481027251679e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.403264539022194946e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.575169597017137657e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.747074655012080369e-01 0.000000000000000000e+00 0.000000000000000000e+00
