  -191.271      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -497.796   -577.815      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -481.697   -658.468   -719.474      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -306.939   -608.543   -816.872   -910.081      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -161.729   -428.725   -700.684  -1021.095  -1116.376      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -97.549   -235.174   -489.462   -875.647  -1319.668  -1407.414      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -65.126   -145.530   -288.275   -638.325  -1123.140  -1645.954  -1914.806      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -14.004    -79.427   -135.153   -343.998   -766.853  -1474.498  -2279.982  -2580.585      0.000      0.000      0.000      0.000      0.000      0.000
    -7.105    -29.646    -94.178   -215.422   -484.314  -1003.599  -1952.316  -2971.036  -3464.026      0.000      0.000      0.000      0.000      0.000
   -14.205    -26.699    -49.971   -124.007   -247.918   -648.794  -1268.374  -2657.763  -4027.534  -4630.230      0.000      0.000      0.000      0.000
     0.000     -8.043     -7.349    -21.480   -124.764   -315.025   -844.711  -1717.070  -3393.338  -5228.697  -5733.207      0.000      0.000      0.000
     0.000      0.000      0.000    -32.937    -49.426   -152.296   -431.623   -933.220  -2122.721  -4085.003  -6504.913  -6418.980      0.000      0.000
     0.000      0.000      0.000      0.000    -63.939    -79.095   -187.492   -395.888  -1109.342  -2419.095  -4420.319  -6618.765  -5947.380      0.000
     0.000      0.000      0.000      0.000      0.000    -27.609    -51.604   -222.962   -384.094  -1184.049  -2297.947  -4230.682  -5739.043  -4620.774
