 -1050.879      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -62.971     48.992      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -652.101     64.505   -652.257      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -491.604   -836.499   -822.884   -860.211      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -183.406   -474.264   -759.257  -1325.468  -1657.487      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -81.357   -207.063   -408.039  -1193.110  -1315.880   -836.514      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -45.301   -104.115   -252.768   -836.038  -2602.463   3106.674   8877.531      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -15.113    -37.099   -125.262   -510.830  -2361.825  -3451.474  33648.185  62998.551      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    -7.426    -19.571    -56.147   -230.265  -1387.530  -4551.717  -2215.127  97614.361  98001.298      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000    -36.426   -270.896  -1290.134  -4543.563  -8518.004  16240.148   3172.881      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000    -22.345   -143.510   -578.425  -2517.886  -6228.057  -8855.540  -7559.624      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000    -39.219   -239.580   -770.485  -1939.273  -3447.195  -2012.838      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000     -9.029    -14.830    -21.598   -112.040   -267.400   -688.393  -1023.877   -515.199      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000     -9.727     -8.228    -41.778    -93.473   -243.202   -190.595    -80.699      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -8.249     -7.933    -15.886    -13.744    -40.712    -19.169      0.000
