# cte , maxL
80.2202133178711 -341976.91675364005
80.50872504087864 -341974.8211340431
80.77487212462049 -341973.1131171713
81.01490670632018 -341971.7339611325
81.2309307991383 -341970.62215096236
81.42472437870444 -341969.7278854203
81.59947394358275 -341969.0043621141
81.75660671963988 -341968.4201782726
81.89807399261973 -341967.94766975986
82.0252899339718 -341967.56552505924
82.14031258022625 -341967.2546932357
82.24346424839874 -341967.00368457765
82.33758442385391 -341966.7974483381
82.42138442509096 -341966.6320266937
82.49810110676103 -341966.5012039072
82.56274157141911 -341966.39151833963
82.6252910117118 -341966.30041795
82.68177314423934 -341966.22620066954
82.73280582434927 -341966.16570596176
82.77938847411303 -341966.1165219246
82.82025018702103 -341966.0788342402
82.85468701285104 -341966.04622056073
82.88901173136298 -341966.01902868325
82.92031518351678 -341965.9976859621
82.9476448772418 -341965.9788380546
82.97175609298446 -341965.96526448545
82.9917596596695 -341965.95563524554
