  19.93159   20.43190   20.65050   20.66290   20.51782   20.24852   19.87871   19.42592   18.90343   18.32161   17.68863
  20.06586   20.70535   21.06312   21.21470   21.20879   21.07867   20.84803   20.53441   20.15111   19.70845   19.21465
  20.07569   20.83383   21.31026   21.58049   21.69324   21.68177   21.56979   21.37483   21.11018   20.78618   20.41103
  19.97858   20.83802   21.41575   21.78728   22.00134   22.09117   22.08049   21.98683   21.82347   21.60078   21.32693
  19.78962   20.73569   21.40005   21.85822   22.15891   22.33537   22.41132   22.40429   22.32758   22.19151   22.00430
  19.52172   20.54204   21.28064   21.81305   22.18798   22.43868   22.58888   22.65609   22.65361   22.59179   22.47881
  19.18597   20.27005   21.07242   21.66859   22.10729   22.42175   22.63572   22.76670   22.82799   22.82993   22.78072
  18.79181   19.93079   20.78807   21.43915   21.93275   22.30213   22.57100   22.75688   22.87308   22.92993   22.93562
  18.34730   19.53369   20.43837   21.13686   21.67786   22.09464   22.41092   22.64421   22.80781   22.91206   22.96516
  17.85935   19.08678   20.03250   20.77203   21.35408   21.81190   22.16921   22.44354   22.64818   22.79348   22.88762
  17.33382   18.59688   19.57824   20.35341   20.97109   21.46454   21.85750   22.16746   22.40774   22.58867   22.71845
