 937.56072  940.90329  939.00608  933.27367  924.61207  913.63989  900.79833  886.41322  870.73191  853.94676  836.21019
 939.33897  945.92478  947.27081  944.78163  939.36327  931.63433  922.03601  910.89413  898.45606  884.91415  870.42081
 938.35555  947.70430  951.81326  952.08702  949.43160  944.46559  937.63021  929.25127  919.57614  908.79717  897.06677
 935.01715  946.72295  953.18897  955.81979  955.52143  952.91248  948.43416  942.41228  935.09420  926.67229  917.29895
 929.67120  943.39134  951.87169  956.51684  958.23281  957.63819  955.17420  951.16665  945.86291  939.45532  932.09632
 922.61329  938.05840  948.26374  954.63387  958.07482  959.20518  958.46617  956.18360  952.60484  947.92224  942.28821
 914.09415  931.01988  942.70581  950.55655  955.47811  958.08907  958.83067  958.02871  955.93055  952.72855  948.57513
 904.32626  922.52604  935.48604  944.61084  950.80646  954.69150  956.70715  957.17925  956.35516  954.42723  951.54787
 893.48923  912.78830  926.84758  937.07166  944.36656  949.35087  952.46580  954.03718  954.31237  953.48371  951.70363
 881.73505  901.98527  916.99571  928.17094  936.41699  942.35245  946.41854  948.94107  950.16741  950.28991  949.46098
 869.19227  890.26789  906.10372  918.10435  927.17580  933.93666  938.82814  942.17607  944.22781  945.17571  945.17217
