   3.48926    3.37871    3.21181    3.00368    2.76405    2.49958    2.21501    1.91384    1.59873    1.27175    0.93454
   3.46898    3.41096    3.29661    3.14102    2.95393    2.74199    2.50996    2.26132    1.99875    1.72431    1.43964
   3.40350    3.38997    3.32011    3.20901    3.06641    2.89896    2.71142    2.50728    2.28920    2.05925    1.81907
   3.29987    3.32409    3.29196    3.21860    3.11374    2.98403    2.83422    2.66782    2.48748    2.29527    2.09282
   3.16406    3.22035    3.22029    3.17900    3.10621    3.00858    2.89085    2.75652    2.60825    2.44811    2.27774
   3.00106    3.08467    3.11194    3.09797    3.05250    2.98219    2.89177    2.78476    2.66382    2.53100    2.38795
   2.81508    2.92202    2.97262    2.98198    2.95984    2.91286    2.84578    2.76210    2.66448    2.55500    2.43528
   2.60964    2.73656    2.80713    2.83647    2.83431    2.80731    2.76021    2.69650    2.61886    2.52936    2.42962
   2.38769    2.53177    2.61950    2.66599    2.68099    2.67114    2.64120    2.59465    2.53417    2.46181    2.37923
   2.15171    2.31057    2.41308    2.47435    2.50412    2.50905    2.49388    2.46211    2.41641    2.35883    2.29102
   1.90378    2.07540    2.19068    2.26472    2.30726    2.32496    2.32255    2.30355    2.27061    2.22581    2.17077
