  17.44764   17.59054   17.50807   17.26065   16.88724   16.41445   15.86126   15.24167   14.56634   13.84353   13.07980
  17.44750   17.72967   17.78647   17.67831   17.44417   17.11065   16.69672   16.21641   15.68035   15.09680   14.47234
  17.32596   17.72679   17.90226   17.91277   17.79730   17.58245   17.28719   16.92554   16.50815   16.04327   15.53748
  17.10032   17.60241   17.87914   17.99091   17.97669   17.86309   17.66909   17.40870   17.09256   16.72894   16.32440
  16.78545   17.37409   17.73736   17.93568   18.00801   17.98097   17.87351   17.69967   17.47008   17.19302   16.87503
  16.39401   17.05678   17.49418   17.76664   17.91310   17.96018   17.92686   17.82716   17.67170   17.46876   17.22490
  15.93681   16.66322   17.16427   17.50036   17.71047   17.82119   17.85151   17.81545   17.72363   17.58434   17.40412
  15.42305   16.20423   16.76005   17.15092   17.41580   17.58129   17.66639   17.68510   17.64805   17.56353   17.43809
  14.86054   15.68899   16.29208   16.73021   17.04236   17.25512   17.38749   17.45346   17.46368   17.42643   17.34825
  14.25594   15.12530   15.76929   16.24832   16.60137   16.85504   17.02831   17.13519   17.18632   17.18997   17.15270
  13.61489   14.51975   15.19925   15.71379   16.10234   16.39151   16.60028   16.74266   16.82929   16.86844   16.86667
