 220.31198  220.60489  219.63012  217.72747  215.11615  211.94582  208.32322  204.32717  200.01754  195.44084  190.63396
 220.56201  221.72888  221.62806  220.59936  218.86199  216.56561  213.81697  210.69488  207.25919  203.55645  199.62352
 220.03854  221.94544  222.58464  222.29597  221.29863  219.74228  217.73366  215.35160  212.65594  209.69323  206.50033
 218.85906  221.39361  222.66047  222.99945  222.62977  221.70107  220.32010  218.56569  216.49769  214.16262  211.59738
 217.12322  220.19116  221.99142  222.86380  223.02751  222.63221  221.78464  220.56362  219.02902  217.22735  215.19550
 214.91524  218.43751  220.69209  222.01879  222.63683  222.69585  222.30261  221.53592  220.45564  219.10830  217.53077
 212.30618  216.21640  218.85893  220.57358  221.57957  222.02654  222.02124  221.64250  220.95017  219.99078  218.80120
 209.35596  213.59835  216.57305  218.61987  219.95803  220.73717  221.06404  221.01747  220.65731  220.03009  219.17268
 206.11500  210.64262  213.90255  216.23460  217.85799  218.92236  219.53446  219.77312  219.69819  219.35620  218.78402
 202.62582  207.39910  210.90469  213.48241  215.35145  216.66149  217.51925  218.00358  218.17431  218.07798  217.75147
 198.92420  203.90973  207.62756  210.41752  212.49882  214.02109  215.09110  215.78767  216.17064  216.28656  216.17229
