  18.34612   18.57848   18.58547   18.42751   18.14356   17.76023   17.29650   16.76638   16.18051   15.54716   14.87289
  18.40407   18.76958   18.90974   18.88493   18.73414   18.48397   18.15340   17.75644   17.30372   16.80353   16.26242
  18.34530   18.82400   19.07734   19.16572   19.12812   18.99114   18.77375   18.48997   18.15045   17.76344   17.33552
  18.18697   18.76203   19.11172   19.29645   19.35520   19.31457   19.19353   19.00611   18.76293   18.47228   18.14070
  17.94374   18.60097   19.03283   19.29973   19.44065   19.48219   19.44332   19.33807   19.17706   18.96858   18.71918
  17.62806   18.35551   18.85759   19.19472   19.40586   19.51762   19.54898   19.51395   19.42317   19.28491   19.10573
  17.25049   18.03810   18.60034   18.99763   19.26893   19.44085   19.53237   19.55749   19.52687   19.44877   19.32975
  16.82001   17.65929   18.27320   18.72215   19.04512   19.26871   19.41190   19.48869   19.50974   19.48331   19.41596
  16.34419   17.22797   17.88638   18.37983   18.74730   19.01539   19.20308   19.32437   19.38992   19.40798   19.38513
  15.82946   16.75168   17.44852   17.98041   18.38631   18.69284   18.91896   19.07869   19.18267   19.23917   19.25475
  15.28126   16.23676   16.96691   17.53209   17.97129   18.31111   18.57053   18.76356   18.90084   18.99064   19.03951
