5091.18387 5101.55305 5090.17431 5062.87742 5023.42286 4974.37811 4917.57446 4854.36422 4785.77408 4712.60241 4635.48180
5100.28486 5124.68362 5127.33447 5114.06716 5088.64218 5053.62702 5010.85295 4961.67229 4907.11173 4847.96964 4784.87862
5097.35650 5133.69131 5148.27819 5146.94692 5133.45799 5110.37887 5079.54084 5042.29623 4999.67172 4952.46566 4901.31068
5084.18305 5130.68741 5155.44385 5164.28213 5160.96275 5148.05318 5127.38470 5100.30963 5067.85467 5030.81817 4989.83274
5062.28656 5117.47096 5150.90745 5168.42578 5173.78644 5169.55692 5157.56849 5139.17347 5115.39856 5087.04211 5054.73672
5032.96061 5095.56927 5136.43001 5161.37260 5174.15752 5177.35225 5172.78808 5161.81731 5145.46666 5124.53445 5099.65333
4997.30139 5066.27510 5113.50090 5144.80854 5163.95852 5173.51831 5175.31919 5170.71348 5160.72788 5146.16074 5127.64467
4956.23685 5030.68154 5083.37831 5120.15692 5144.77787 5159.80864 5167.08049 5167.94576 5163.43113 5154.33496 5141.28987
4910.55094 4989.71094 5047.12302 5088.61694 5117.95319 5137.69926 5149.68643 5155.26700 5155.46768 5151.08681 5142.75702
4860.90674 4944.14249 5005.63033 5051.20001 5084.61202 5108.43384 5124.49676 5134.15309 5138.42953 5138.12442 5133.87038
4807.86334 4894.63236 4959.65346 5008.75640 5045.70168 5073.05677 5092.65296 5105.84256 5113.65226 5116.88042 5116.15965
