2972.06803 2977.96700 2971.04821 2954.74761 2931.28154 2902.16323 2868.47199 2831.00484 2790.36690 2747.02870 2701.36308
2976.82401 2991.22845 2992.81513 2985.02000 2970.05941 2949.44656 2924.26079 2895.29911 2863.16664 2828.33391 2791.17377
2974.15952 2995.78045 3004.58362 3004.00498 2996.26088 2982.86453 2964.89525 2943.15006 2918.23408 2890.61784 2860.67419
2965.20135 2992.95452 3007.88994 3013.44355 3011.83169 3004.56759 2992.73055 2977.11761 2958.33388 2936.84989 2913.03848
2950.90599 2983.87997 3004.03620 3014.81062 3018.41957 3016.37627 3009.76004 2999.36791 2985.80499 2969.54180 2950.95121
2932.08170 2969.51021 2994.12097 3009.34991 3017.41340 3019.82463 3017.66293 3011.72533 3002.61694 2990.80828 2976.67222
2909.41032 2950.64878 2979.06950 2998.10840 3009.98184 3016.20303 3017.85130 3015.72365 3010.42522 3002.42652 2992.10041
2883.46662 2927.97236 2959.66035 2981.96653 2997.10724 3006.59570 3011.51123 3012.65086 3010.61970 3005.88827 2998.82944
2854.73442 2902.04993 2936.54769 2961.66364 2979.61412 2991.91236 2999.63766 3003.58706 3004.36567 3002.44401 2998.19495
2823.62085 2873.35977 2910.28094 2937.82030 2958.19419 2972.91583 2983.06455 2989.43736 2992.63938 2993.14113 2991.31547
2790.46901 2842.30449 2881.32221 2910.95811 2933.42856 2950.24676 2962.49202 2970.96139 2976.25996 2978.85826 2979.12916
