3927.23655 3934.26832 3924.56659 3902.61695 3871.31283 3832.62974 3787.97671 3738.39426 3684.67236 3627.42528 3567.13978
3932.37797 3950.47264 3951.83380 3940.94705 3920.70583 3893.08564 3859.49550 3820.97595 3778.31694 3732.13276 3682.91015
3927.93774 3955.43025 3966.18925 3964.70035 3953.85698 3935.63462 3911.44233 3882.32062 3849.05946 3812.27312 3772.44835
3915.34817 3950.83585 3969.59003 3976.09630 3973.24810 3963.02091 3946.82380 3925.69726 3900.43127 3871.64010 3839.81051
3895.83019 3938.13235 3963.70100 3977.02175 3980.98803 3977.57532 3968.19268 3953.88062 3935.42911 3913.45242 3888.43731
3870.41937 3918.54212 3949.93137 3969.07272 3978.85959 3981.26748 3977.70544 3969.21397 3956.58306 3940.42696 3921.23244
3839.99215 3893.09849 3929.47133 3953.59626 3968.36672 3975.75820 3977.17974 3973.67186 3966.02453 3954.85202 3940.64109
3805.28934 3862.67373 3903.32461 3931.72759 3950.77610 3962.44563 3968.14522 3968.91539 3965.54611 3958.65165 3948.71877
3766.93624 3828.00320 3872.33667 3904.42223 3927.15331 3942.50542 3951.88759 3956.34034 3956.65364 3953.44176 3947.19145
3725.46073 3789.70690 3837.21958 3872.48435 3898.39464 3916.92595 3929.48733 3937.11929 3940.61180 3940.57912 3937.50803
3681.30848 3748.30756 3798.57314 3836.59081 3865.25401 3886.53823 3901.85252 3912.23738 3918.48279 3921.20302 3920.88483
