 687.23289  690.25092  689.38136  685.66633  679.77804  672.17544  663.18588  653.05111  641.95464  630.03919  617.41785
 688.24985  693.66743  695.19742  693.88194  690.39319  685.19014  678.60014  670.86491  662.16800  652.65210  642.43031
 687.16050  694.61814  698.18820  698.91278  697.46410  694.30111  689.75117  684.05601  677.39916  669.92332  661.74159
 684.27990  693.47451  698.78154  701.24309  701.53139  700.10537  697.29241  693.33422  688.41434  682.67548  676.23073
 679.87619  690.55240  697.34103  701.28419  703.05408  703.10967  701.77830  699.30171  695.86343  691.60617  686.64302
 674.17698  686.11967  694.17477  699.38440  702.42077  703.74283  703.67794  702.46783  700.29602  697.30524  693.60856
 667.37449  680.40230  689.54252  695.83727  699.95875  702.36593  703.38615  703.26116  702.17447  700.26880  697.65724
 659.63148  673.59143  683.66379  690.89069  695.94432  699.28364  701.23600  702.04315  701.88861  700.91509  699.23567
 651.08530  665.84820  676.72351  684.75335  690.60993  694.75220  697.50751  699.11761  699.76601  699.59544  698.71897
 641.85170  657.30822  668.87716  677.60062  684.15082  688.98672  692.43565  694.73937  696.08140  696.60445  696.42160
 632.02873  648.08625  660.25619  669.58065  676.73185  682.16875  686.21869  689.12341  691.06644  692.19049  692.60864
