     0.185      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.455      0.426      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.274      0.243      0.159      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.538      0.492      0.233      0.418      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.693      0.741      0.385      0.477      0.638      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.731      1.082      0.349      0.522      0.539      0.537      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.629      0.483      0.332      0.404      0.463      0.419      0.410      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.122      0.431      0.458      0.350      0.439      0.423      0.374      0.407      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.957      1.302      0.567      0.231      0.419      0.348      0.301      0.314      0.345      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.038      0.376      0.246      0.246      0.263      0.272      0.340      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.219      0.295      0.258      0.281      0.287      0.313      0.369      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.193      0.201      0.212      0.338      0.383      0.371      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.235      3.207      1.167      0.216      0.342      0.449      0.383      0.427      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.054      0.338      0.240      0.110      0.571      0.430      0.463      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.283      0.938      0.494      0.960      0.232      0.343      0.000
