     0.193      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.477      0.447      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.288      0.256      0.168      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.566      0.520      0.247      0.444      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.729      0.782      0.408      0.507      0.679      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.818      1.142      0.372      0.555      0.573      0.569      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.659      0.516      0.353      0.431      0.491      0.444      0.433      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.128      0.456      0.482      0.373      0.466      0.448      0.393      0.427      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.990      1.348      0.617      0.245      0.445      0.367      0.316      0.328      0.358      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.040      0.399      0.260      0.258      0.274      0.282      0.352      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.228      0.312      0.270      0.293      0.298      0.325      0.383      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.209      0.213      0.221      0.351      0.400      0.388      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.241      3.337      1.217      0.224      0.358      0.470      0.402      0.452      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.055      0.350      0.248      0.115      0.600      0.453      0.487      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.332      0.975      0.544      0.995      0.250      0.358      0.000
