     0.220      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.547      0.515      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.331      0.298      0.196      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.657      0.609      0.291      0.530      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.848      0.919      0.484      0.607      0.815      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     2.102      1.337      0.449      0.662      0.684      0.677      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.758      0.625      0.422      0.520      0.584      0.524      0.506      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.146      0.535      0.561      0.448      0.556      0.527      0.454      0.487      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.101      1.505      0.787      0.295      0.532      0.429      0.364      0.370      0.399      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.044      0.474      0.305      0.295      0.309      0.313      0.388      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.256      0.366      0.309      0.332      0.336      0.360      0.427      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.263      0.250      0.250      0.393      0.450      0.439      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.260      3.777      1.383      0.250      0.410      0.536      0.465      0.537      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.059      0.392      0.274      0.133      0.695      0.527      0.568      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.501      1.100      0.699      1.112      0.306      0.405      0.000
