     0.118      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.627      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.630      0.796      0.695      0.688      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.306      0.414      0.405      0.430      0.359      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.000      0.821      0.515      0.646      0.534      0.566      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.781      0.755      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.269      1.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.320      1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.605      0.785      0.730      0.773      0.809      0.864      0.787      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.260      0.257      0.280      0.426      0.487      0.375      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.458      1.000      1.000      0.349      0.501      0.669      0.538      0.644      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.165      1.000      0.679      0.311      1.000      1.000      1.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000
