     0.110      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.587      0.831      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.961      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.586      0.736      0.641      0.630      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.285      0.382      0.373      0.393      0.328      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.000      0.759      0.469      0.592      0.490      0.520      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.731      0.687      0.939      0.932      0.852      0.777      0.836      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.253      1.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.306      1.000      1.000      1.000      1.000      1.000      1.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.574      0.721      0.682      0.724      0.761      0.817      0.743      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.232      0.236      0.263      0.402      0.458      0.353      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.444      1.000      1.000      0.332      0.468      0.627      0.501      0.592      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.161      0.932      0.649      0.291      1.000      1.000      1.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      1.000      0.000
