  8168.606      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  5013.863   4766.604      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  1547.135   5196.774   3882.008      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   565.926   2021.690   5854.106   5357.186      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   189.511    913.771   2354.240   6857.356   6319.961      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    76.023    289.909    986.926   2860.861   8985.353   7305.781      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    38.033    116.882    385.083   1314.415   3836.268  10912.351  10460.892      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     2.024     43.134    103.315    444.491   1566.960   5075.500  14502.844  14324.339      0.000      0.000      0.000      0.000      0.000      0.000
     0.505      9.992     54.893    195.369    676.371   2139.071   6406.891  20005.419  18113.495      0.000      0.000      0.000      0.000      0.000
     1.849      6.198     17.154     82.951    218.638    942.023   2651.655   9491.371  26220.762  24445.647      0.000      0.000      0.000      0.000
     0.000      0.147      0.449      3.488     70.093    283.136   1204.582   3758.142  11288.029  32901.221  27906.687      0.000      0.000      0.000
     0.000      0.000      0.000      8.381     17.321     87.640    399.979   1148.771   4457.783  12834.367  36634.718  29815.542      0.000      0.000
     0.000      0.000      0.000      0.000     21.336     31.198    105.334    333.941   1354.616   4740.366  13290.171  33206.264  24163.375      0.000
     0.000      0.000      0.000      0.000      0.000      6.045     16.368    125.961    280.968   1384.602   4095.630  11809.122  23480.657  14870.631
