     0.936      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.039      1.034      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.978      1.022      0.961      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.825      0.835      1.126      1.105      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.934      1.045      1.139      1.057      1.053      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.262      0.742      1.148      0.980      1.043      0.975      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     1.073      0.842      1.394      1.060      0.895      0.972      0.936      0.000      0.000      0.000      0.000      0.000      0.000      0.000
     0.356      0.886      0.797      0.871      0.951      0.880      0.837      0.803      0.000      0.000      0.000      0.000      0.000      0.000
     1.875      1.708      0.823      1.016      0.995      0.876      0.750      0.768      0.705      0.000      0.000      0.000      0.000      0.000
     8.671      1.179      0.936      1.992      0.783      0.873      0.785      0.800      0.713      0.684      0.000      0.000      0.000      0.000
     0.000      0.401      1.797      0.306      0.833      0.952      0.953      0.796      0.664      0.687      0.654      0.000      0.000      0.000
     0.000      0.000      0.000      5.587      1.192      0.722      0.837      0.513      0.724      0.631      0.643      0.676      0.000      0.000
     0.000      0.000      0.000      0.000      1.676      1.567      0.914      0.724      0.575      0.668      0.684      0.702      0.776      0.000
     0.000      0.000      0.000      0.000      0.000      1.453      0.834      0.813      0.570      0.637      0.682      0.793      0.782      0.875
