  -351.175      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -40.500     64.548      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -647.148     79.428   -641.633      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -489.195   -831.516   -813.187   -851.170      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -177.692   -465.739   -743.278  -1268.522  -1510.192      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -81.249   -206.730   -406.614  -1189.885  -1266.170   -784.313      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -45.211   -104.094   -252.436   -835.206  -2597.392   3114.000   8873.913      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -14.804    -37.062   -124.930   -510.557  -2360.741  -3453.498  33629.584  62932.369      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    -7.331    -18.800    -54.762   -230.136  -1374.972  -4526.101  -2184.535  97616.516  98089.736      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000    -35.736   -270.768  -1289.971  -4542.833  -8521.558  16229.522   3184.554      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000    -22.285   -143.503   -578.101  -2517.003  -6226.370  -8843.125  -7548.936      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000    -38.769   -234.008   -746.462  -1905.099  -3397.673  -1962.777      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000     -8.955    -14.558    -21.567   -110.236   -266.106   -687.384  -1018.809   -514.864      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000     -9.263     -8.213    -41.680    -91.920   -242.884   -190.272    -80.590      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -8.007     -7.760    -15.850    -13.474    -40.739    -19.132      0.000
