  -358.016      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -51.108     52.113      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -651.106     67.507   -650.123      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -490.424   -835.495   -820.778   -858.327      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
  -178.001   -466.624   -744.626  -1273.971  -1516.304      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -81.335   -206.996   -406.825  -1192.072  -1274.631   -791.870      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -45.282   -104.111   -252.701   -835.868  -2601.414   3108.357   8877.182      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
   -14.821    -37.091   -125.059   -510.773  -2361.588  -3451.729  33645.154  62986.334      0.000      0.000      0.000      0.000      0.000      0.000      0.000
    -7.345    -18.839    -54.752   -230.200  -1375.103  -4526.916  -2176.080  97680.085  98138.161      0.000      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000    -35.784   -270.809  -1290.096  -4543.385  -8518.579  16238.406   3175.417      0.000      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000    -22.310   -143.508   -578.337  -2517.698  -6227.693  -8853.008  -7557.250      0.000      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000    -38.757   -233.911   -746.577  -1906.413  -3401.101  -1964.643      0.000      0.000      0.000
     0.000      0.000      0.000      0.000      0.000     -8.965    -14.581    -21.592   -110.334   -266.220   -687.854  -1019.637   -515.026      0.000      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000     -9.273     -8.225    -41.735    -91.976   -243.138   -190.531    -80.677      0.000
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     -8.020     -7.773    -15.838    -13.501    -40.717    -19.162      0.000
