# ['gamma_opt, delta_opt, b_0, b_1, b_2'] , maxL
-0.9245767683952579 0.3171298537629601 -31.716415200959055 -0.017941777510722012 -2.878260164961888e-06 -65432.32063236142
-0.8807086852216168 0.3146009083149384 -32.070956568924544 -0.018521672124583236 -3.066760547795603e-06 -65312.227185736265
-0.8375344079379622 0.3125297381480138 -32.92635345944176 -0.019040261729431497 -3.113685097358511e-06 -65296.78202913323
-0.7911823904251096 0.30998780553635646 -37.829113377258054 -0.0165707813404315 -3.032139623354431e-06 -65280.75636167816
-0.7409070487511253 0.3068007167004875 -39.66128807860541 -0.016628085256657217 -3.0089889545771643e-06 -65264.12339351287
-0.6862261839168268 0.3028587425222028 -40.33251474236169 -0.016009884240493398 -3.2288765694468613e-06 -65246.851639995446
-0.6266832382550249 0.29805605030006355 -41.0905182276445 -0.0166504579611903 -3.4605714326515285e-06 -65228.90925197944
-0.5617543142380308 0.2922711746852866 -44.21136856325215 -0.01610082786595804 -3.5300955579213463e-06 -65210.25956389534
-0.49089005372890715 0.28536770105647596 -45.96275411149335 -0.015993893381725875 -3.7261500142231823e-06 -65190.8768626663
-0.41343891465568644 0.27718715362522073 -47.72711245406143 -0.01663737351778552 -3.976540525129534e-06 -65170.72399248832
-0.3286433568679465 0.2675390944861309 -47.917473838727474 -0.016009015808532864 -5.017993156469504e-06 -65149.766708989
-0.2356548783458673 0.2562059685267446 -47.80984552357781 -0.01907023419567504 -5.991902934366559e-06 -65127.96907399112
-0.13344832822848574 0.24292129951385705 -52.7108176587944 -0.018015434679891265 -8.051806537085489e-06 -65105.290174275484
-0.020821074299574145 0.22736853420360645 -59.9480168889488 -0.025861706482979065 -9.817762189776995e-06 -65081.681090102466
0.10375970987142276 0.2091411040129872 -163.02867323829253 -0.09628370148643087 3.3005075442461055e-05 -65057.07508733506
0.24230748741059632 0.18770444093794275 -30.110975049849458 -0.044960178658253885 -6.645995747806222e-06 -65031.36980951909
0.3976916638037078 0.16230100067589134 -45.77557881834905 0.005770748318502512 -4.2054129565885486e-06 -65004.38811447515
0.5743616730808752 0.13176363170923994 -34.46051816652428 0.004551568768861425 -3.039556720482544e-06 -64975.798521489894
0.7805105228087628 0.09396916393794222 -32.83063496223386 0.0033781653051637717 -2.0101482044735685e-06 -64944.871175504304
1.0345646368101817 0.04417946645235915 -20.26072540367111 0.003707753111106952 -1.2431711059920606e-06 -64909.65835665899
1.2721118547733776 9.369118136480472e-14 -42.08614062061489 -0.014698496498315769 4.255743561671124e-06 -64863.9346337359
1.3449522783726962 2.2121273828112897e-13 -42.16611373800052 -0.014726144158869215 4.195350100962382e-06 -64824.59018777222
1.408713637124343 4.1407298061621585e-13 -42.61691905625108 -0.014732167811357687 4.159955575771553e-06 -64802.957240604665
1.4639324682838655 9.41489095228089e-13 -44.0668254065659 -0.014424595455770857 4.112813538024598e-06 -64787.735738577794
1.5113203801930828 3.7002344286249275e-13 -45.149865223346154 -0.01437081248355404 3.818955862444968e-06 -64777.10731206163
1.551655168314852 1.3626355888707456e-13 -45.79389275634067 -0.014281212926829203 3.6164738425416287e-06 -64769.74214140539
1.585748261991944 5.371527866391679e-14 -45.89778078480304 -0.01421396237082126 3.5403626717301287e-06 -64764.67105363085
1.6143996694702751 1.242191207625862e-14 -46.687791065803225 -0.013696989629599008 3.4298942964568316e-06 -64761.195762244264
1.6383571338837581 4.21934189948575e-15 -47.91050015585344 -0.013815173298874136 3.2016804023632188e-06 -64758.827120005044
1.658301345621617 2.8876462105248506e-15 -48.00086374052934 -0.013907697318484511 3.165685103100944e-06 -64757.21913759375
1.6748516285225907 8.884032696071483e-16 -47.63968995122167 -0.013856871589628391 3.105793009645481e-06 -64756.130478299034
1.688543438816228 2.425950703090707e-16 -48.89327676452562 -0.013797075810304591 2.949907945136051e-06 -64755.3958671538
1.6998441340941275 6.668048499208513e-17 -49.90832889030955 -0.01382803515419131 2.792583827656874e-06 -64754.90119680733
1.7091498467964403 2.726217490164011e-17 -50.140518647282974 -0.013807408002613835 2.743781407955469e-06 -64754.56884704472
1.7168018212801612 6.580019242325659e-18 -51.08191149332802 -0.013356569672763156 2.662932692992267e-06 -64754.345853921826
1.7230859026205336 1.7703357370410356e-18 -52.61751952032792 -0.013554969126293857 2.4889139181129763e-06 -64754.19641957649
1.7282468879144963 8.79901771711996e-19 -53.43652505918433 -0.013564473097015734 2.4630906329494774e-06 -64754.09631389385
1.7324685483483304 1.7942187141084225e-19 -52.8254464121064 -0.013537605006731183 2.4137467155197966e-06 -64754.02944979421
1.7359271246174712 3.3767472870914584e-20 -54.46833027747783 -0.01325664866635869 2.3230729944977673e-06 -64753.984767614806
1.7387570473019691 7.273559902841724e-21 -56.06758536370215 -0.01330121326206424 2.1799463173877677e-06 -64753.954931587876
1.7410724745173254 2.0901096582055735e-21 -56.35127306009555 -0.0132747224745382 2.1402694185336865e-06 -64753.935010327375
1.7429639701497406 3.2064307840986534e-22 -57.57790456832872 -0.013281199958742808 2.0417236686046606e-06 -64753.921729184396
1.7445121873779807 5.498729604170587e-23 -59.0364590738527 -0.01339046560988612 1.9244779021114505e-06 -64753.9128572286
