# dL_mid, dL_binned_prob, dLm_detections
2.286265235592773593e+02 3.863533799980590766e-01 1.000000000000000000e+00
3.182288053919961612e+02 2.146854960286914416e-01 1.000000000000000000e+00
4.078310872247149064e+02 1.398698093603914228e-01 1.000000000000000000e+00
4.974333690574336515e+02 4.008946823293423334e-01 4.000000000000000000e+00
5.870356508901523966e+02 2.294604548209565609e-01 3.000000000000000000e+00
6.766379327228712555e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.662402145555900006e+02 1.006988654091504759e-01 2.000000000000000000e+00
8.558424963883087457e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.454447782210274909e+02 3.679343997986511683e-02 1.000000000000000000e+00
1.035047060053746236e+03 3.229667128870995080e-02 1.000000000000000000e+00
1.124649341886464981e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.214251623719183726e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.303853905551902471e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.393456187384621217e+03 2.151625515360415519e-02 1.000000000000000000e+00
1.483058469217339962e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.572660751050058707e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.662263032882777452e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.751865314715496197e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.841467596548214942e+03 0.000000000000000000e+00 0.000000000000000000e+00
