# dL_mid, dL_binned_prob, dLm_detections
3.501130740517064055e+02 2.972753493573732642e-01 1.000000000000000000e+00
5.529687387566816597e+02 6.736379360512672054e-01 5.000000000000000000e+00
7.558244034616570843e+02 3.204349852760128292e-01 4.000000000000000000e+00
9.586800681666323953e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.161535732871607706e+03 1.632759592185729636e-01 4.000000000000000000e+00
1.364391397576583131e+03 1.930023728735067445e-01 6.000000000000000000e+00
1.567247062281558556e+03 5.277004867848185399e-02 2.000000000000000000e+00
1.770102726986533753e+03 6.688753881499003018e-02 3.000000000000000000e+00
1.972958391691508950e+03 1.927647860521112741e-02 1.000000000000000000e+00
2.175814056396484375e+03 1.697016752466053505e-02 1.000000000000000000e+00
2.378669721101459800e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.581525385806435224e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.784381050511410649e+03 0.000000000000000000e+00 0.000000000000000000e+00
2.987236715216386074e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.190092379921361044e+03 1.069654974084770747e-02 1.000000000000000000e+00
3.392948044626336468e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.595803709331311893e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.798659374036287318e+03 0.000000000000000000e+00 0.000000000000000000e+00
4.001515038741262288e+03 0.000000000000000000e+00 0.000000000000000000e+00
