# dL_mid, dL_binned_prob, dLm_detections
3.846642472116570843e+02 2.098044128850664158e+00 1.000000000000000000e+00
4.381442308927837530e+02 0.000000000000000000e+00 0.000000000000000000e+00
4.916242145739104217e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.451041982550370903e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.985841819361636453e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.520641656172903140e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.055441492984168690e+02 0.000000000000000000e+00 0.000000000000000000e+00
7.590241329795435377e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.125041166606702063e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.659841003417968750e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.194640840229235437e+02 0.000000000000000000e+00 0.000000000000000000e+00
9.729440677040502123e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.026424051385176881e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.079904035066303550e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.133384018747429991e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.186864002428556660e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.240343986109683328e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.293823969790809997e+03 0.000000000000000000e+00 0.000000000000000000e+00
1.347303953471936666e+03 0.000000000000000000e+00 0.000000000000000000e+00
