# dL_mid, dL_binned_prob, dLm_detections
5.225649175316308401e+02 3.671889938745401816e-01 1.760000000000000000e+02
1.312031714548457330e+03 3.459724910416397958e-01 6.110000000000000000e+02
2.101498511565283479e+03 2.808669301502778604e-01 8.840000000000000000e+02
2.890965308582110083e+03 1.981930924163618768e-01 8.730000000000000000e+02
3.680432105598936687e+03 1.515516963982752596e-01 8.330000000000000000e+02
4.469898902615763291e+03 1.041082197808825133e-01 6.690000000000000000e+02
5.259365699632589894e+03 7.434623961097382161e-02 5.360000000000000000e+02
6.048832496649416498e+03 5.047296336441817188e-02 3.970000000000000000e+02
6.838299293666243102e+03 2.900611248619466148e-02 2.440000000000000000e+02
7.627766090683069706e+03 1.906450550039721567e-02 1.690000000000000000e+02
8.417232887699894491e+03 9.743178800269208448e-03 9.000000000000000000e+01
9.206699684716721094e+03 6.288260831123606946e-03 6.000000000000000000e+01
9.996166481733547698e+03 3.065053760925000835e-03 3.000000000000000000e+01
1.078563327875037430e+04 8.012609548238348346e-04 8.000000000000000000e+00
1.157510007576720091e+04 8.877188211844633248e-04 9.000000000000000000e+00
1.236456687278402751e+04 3.900098769054617361e-04 4.000000000000000000e+00
1.315403366980085411e+04 9.668463684776198281e-05 1.000000000000000000e+00
1.394350046681768072e+04 9.612556157392786811e-05 1.000000000000000000e+00
1.473296726383450732e+04 9.578162477138739959e-05 1.000000000000000000e+00
