# dL_mid, dL_binned_prob, dLm_detections
1.489003532180484797e+02 4.882397488295212029e-01 7.000000000000000000e+00
3.568606265876837256e+02 3.007774791098300482e-01 1.900000000000000000e+01
5.648208999573189431e+02 2.143740620409860242e-01 2.900000000000000000e+01
7.727811733269543311e+02 1.492646872653900503e-01 3.300000000000000000e+01
9.807414466965894917e+02 6.673023950747200561e-02 2.100000000000000000e+01
1.188701720066224880e+03 6.547582680282981737e-02 2.700000000000000000e+01
1.396661993435860040e+03 2.150048581223247893e-02 1.100000000000000000e+01
1.604622266805495428e+03 1.309747788952010487e-02 8.000000000000000000e+00
1.812582540175130589e+03 8.464770113042339311e-03 6.000000000000000000e+00
2.020542813544765750e+03 2.484741460934305427e-03 2.000000000000000000e+00
2.228503086914401138e+03 3.338604017617692252e-03 3.000000000000000000e+00
2.436463360284036753e+03 1.010622432327688922e-03 1.000000000000000000e+00
2.644423633653671459e+03 1.856260500176388573e-03 2.000000000000000000e+00
2.852383907023307074e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.060344180392942690e+03 1.607696940671014211e-03 2.000000000000000000e+00
3.268304453762577396e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.476264727132213011e+03 0.000000000000000000e+00 0.000000000000000000e+00
3.684225000501847717e+03 6.801038513634510277e-04 1.000000000000000000e+00
3.892185273871483332e+03 0.000000000000000000e+00 0.000000000000000000e+00
