# dL_mid, dL_binned_prob, dLm_detections
6.426585606146790042e+02 3.683021154461709190e-01 2.130000000000000000e+02
1.645958435370989264e+03 2.607483365352545324e-01 5.360000000000000000e+02
2.649258310127299410e+03 1.711599079877347274e-01 6.020000000000000000e+02
3.652558184883610011e+03 1.134671619153328620e-01 5.400000000000000000e+02
4.655858059639920612e+03 7.569376714208743417e-02 4.370000000000000000e+02
5.659157934396230303e+03 4.447497661385414053e-02 2.930000000000000000e+02
6.662457809152539994e+03 3.040364674620523941e-02 2.200000000000000000e+02
7.665757683908850595e+03 1.458649547511823089e-02 1.130000000000000000e+02
8.669057558665161196e+03 7.979647307639671852e-03 6.500000000000000000e+01
9.672357433421471796e+03 6.624848550084237730e-03 5.600000000000000000e+01
1.067565730817778240e+04 3.223752958161810178e-03 2.800000000000000000e+01
1.167895718293409300e+04 1.129071800493568721e-03 1.000000000000000000e+01
1.268225705769040360e+04 6.683021193315344128e-04 6.000000000000000000e+00
1.368555693244671420e+04 2.208006281210289309e-04 2.000000000000000000e+00
1.468885680720302298e+04 1.098408746419096173e-04 1.000000000000000000e+00
1.569215668195933358e+04 1.096204619068217760e-04 1.000000000000000000e+00
1.669545655671564236e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.769875643147195296e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.870205630622826357e+04 0.000000000000000000e+00 0.000000000000000000e+00
