# dL_mid, dL_binned_prob, dLm_detections
2.280272204482110965e+02 4.805146362140816918e-01 3.810000000000000000e+02
5.721448511211336836e+02 3.122897799730383062e-01 1.089000000000000000e+03
9.162624817940561570e+02 1.431961372205121097e-01 1.025000000000000000e+03
1.260380112466978744e+03 6.492322699791537588e-02 7.270000000000000000e+02
1.604497743139901331e+03 2.899528824188985637e-02 4.440000000000000000e+02
1.948615373812823918e+03 1.281474110265112820e-02 2.480000000000000000e+02
2.292733004485746278e+03 4.044870523637193391e-03 9.400000000000000000e+01
2.636850635158669320e+03 2.004966507058713980e-03 5.400000000000000000e+01
2.980968265831591452e+03 6.575421079187966211e-04 2.000000000000000000e+01
3.325085896504514494e+03 2.375048077602513275e-04 8.000000000000000000e+00
3.669203527177436627e+03 1.633241599068925608e-04 6.000000000000000000e+00
4.013321157850359668e+03 2.526388533687862962e-05 1.000000000000000000e+00
4.357438788523282710e+03 7.104216686154484687e-05 3.000000000000000000e+00
4.701556419196205752e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.045674049869126975e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.389791680542050017e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.733909311214973059e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.078026941887896101e+03 0.000000000000000000e+00 0.000000000000000000e+00
6.422144572560818233e+03 0.000000000000000000e+00 0.000000000000000000e+00
