# dL_mid, dL_binned_prob, dLm_detections
7.652672560206502794e+02 3.562161153379586054e-01 3.538000000000000000e+03
2.120500852215721352e+03 2.426587997455254830e-01 8.741000000000000000e+03
3.475734448410792083e+03 1.490037680607433634e-01 8.836000000000000000e+03
4.830968044605862815e+03 9.157058231422297856e-02 7.069000000000000000e+03
6.186201640800934911e+03 5.613858264219080685e-02 5.080000000000000000e+03
7.541435236996005187e+03 3.366575973536393984e-02 3.373000000000000000e+03
8.896668833191077283e+03 1.932864568953159001e-02 2.071000000000000000e+03
1.025190242938614756e+04 1.071292320003951713e-02 1.200000000000000000e+03
1.160713602558121784e+04 5.542497087138610092e-03 6.390000000000000000e+02
1.296236962177628811e+04 3.016550790428910046e-03 3.540000000000000000e+02
1.431760321797136021e+04 1.569840027497908545e-03 1.860000000000000000e+02
1.567283681416643049e+04 6.223720571624060446e-04 7.400000000000000000e+01
1.702807041036149894e+04 3.283717738428723674e-04 3.900000000000000000e+01
1.838330400655657286e+04 1.691838349838514527e-04 2.000000000000000000e+01
1.973853760275164677e+04 2.556693607940631246e-05 3.000000000000000000e+00
2.109377119894671341e+04 3.441806697333670191e-05 4.000000000000000000e+00
2.244900479514178733e+04 1.740467462680944465e-05 2.000000000000000000e+00
2.380423839133685397e+04 0.000000000000000000e+00 0.000000000000000000e+00
2.515947198753192788e+04 0.000000000000000000e+00 0.000000000000000000e+00
